Module_Name,Module_Description,Activity_Name,Parent_Activity_Name,Activity_Description,Activity_Type,Day,StartTime,EndTime,StartDate,WeekLabel,WeekPattern,Location,Location_Description
COMP6311_S2,Software Analysis and Design,COMP2130_S2^COMP6311_S2 Tutorial01/ 004 ,COMP6311_S2 Tutorial01/ 004,Tutorial,Tutorial,Wednesday,11:00,13:00,08/05/2015,"31-34, 38, 41-42",0000000000000000000000000000001111000100110000000000,CSIT N108,_Computer Science and Information Technology Building Room N108
COMP6311_S2,Software Analysis and Design,COMP2130_S2^COMP6311_S2 Tutorial01/ 005 ,COMP6311_S2 Tutorial01/ 005,Tutorial,Tutorial,Thursday,11:00,13:00,08/06/2015,"31-34, 38, 41-42",0000000000000000000000000000001111000100110000000000,CSIT N109,_Computer Science and Information Technology Building Room N109
COMP6311_S2,Software Analysis and Design,COMP2130_S2^COMP6311_S2 Tutorial01/ 006 ,COMP6311_S2 Tutorial01/ 006,Tutorial,Tutorial,Thursday,14:00,16:00,08/06/2015,"31-34, 38, 41-42",0000000000000000000000000000001111000100110000000000,CSIT N109,_Computer Science and Information Technology Building Room N109
COMP6361_S2,Principles of Programming Languages,COMP3610_S2^COMP6361_S2 Computer Laboratory01/ 001 ,COMP6361_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Friday,12:00,14:00,07/31/2015,"30, 32-35, 38-39",0000000000000000000000000000010111100110000000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6361_S2,Principles of Programming Languages,COMP3610_S2^COMP6361_S2 Lecture01/ 001 ,COMP6361_S2 Lecture01/ 001,Lecture,Lecture,Thursday,15:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
COMP6361_S2,Principles of Programming Languages,COMP3610_S2^COMP6361_S2 Lecture02/ 001 ,COMP6361_S2 Lecture02/ 001,Lecture,Lecture,Friday,10:00,12:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
COMP6361_S2,Principles of Programming Languages,COMP3610_S2^COMP6361_S2 Tutorial01/ 001 ,COMP6361_S2 Tutorial01/ 001,Tutorial,Tutorial,Friday,12:00,14:00,10/16/2015,41-42,0000000000000000000000000000000000000000110000000000,CSIT N101,_Computer Science and Information Technology Building Rm N101
COMP6390_S2,HCI and Usability Engineering,COMP3900_S2^COMP6390_S2 Lecture01/ 001 ,COMP6390_S2 Lecture01/ 001,Lecture,Lecture,Wednesday,15:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G031,_Copland Building Room G031
COMP6390_S2,HCI and Usability Engineering,COMP3900_S2^COMP6390_S2 Lecture02/ 001 ,COMP6390_S2 Lecture02/ 001,Lecture,Lecture,Thursday,11:00,12:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 102,_John Dedman Building Room 102
COMP6390_S2,HCI and Usability Engineering,COMP3900_S2^COMP6390_S2 Tutorial01/ 001 ,COMP6390_S2 Tutorial01/ 001,Tutorial,Tutorial,Tuesday,10:00,11:00,07/28/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N109,_Computer Science and Information Technology Building Room N109
COMP6390_S2,HCI and Usability Engineering,COMP3900_S2^COMP6390_S2 Tutorial01/ 003,COMP6390_S2 Tutorial01/ 005,Tutorial,Tutorial,Tuesday,12:00,13:00,07/28/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N109,_Computer Science and Information Technology Building Room N109
COMP6390_S2,HCI and Usability Engineering,COMP3900_S2^COMP6390_S2 Tutorial01/ 004,COMP6390_S2 Tutorial01/ 003,Tutorial,Tutorial,Wednesday,13:00,14:00,07/29/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N109,_Computer Science and Information Technology Building Room N109
COMP6461_S2,Computer Graphics,COMP4610_S2^COMP6461_S2 Computer Laboratory01/ 001 ,COMP6461_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Monday,11:00,12:00,08/03/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6461_S2,Computer Graphics,COMP4610_S2^COMP6461_S2 Computer Laboratory01/ 002 ,COMP6461_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Monday,12:00,13:00,08/03/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6461_S2,Computer Graphics,COMP4610_S2^COMP6461_S2 Computer Laboratory01/ 003 ,COMP6461_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Wednesday,10:00,11:00,08/05/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6461_S2,Computer Graphics,COMP4610_S2^COMP6461_S2 Computer Laboratory01/ 004 ,COMP6461_S2 Computer Laboratory01/ 004,Computer Laboratory,Computer Laboratory,Thursday,16:00,17:00,08/06/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6461_S2,Computer Graphics,COMP4610_S2^COMP6461_S2 Lecture01/ 001 ,COMP6461_S2 Lecture01/ 001,Lecture,Lecture,Monday,09:00,11:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
COMP6461_S2,Computer Graphics,COMP4610_S2^COMP6461_S2 Lecture02/ 001 ,COMP6461_S2 Lecture02/ 001,Lecture,Lecture,Wednesday,09:00,10:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Computer Laboratory01/ 001 ,COMP6466_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Monday,12:00,14:00,07/27/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N113,_Computer Science and Information Technology Building Room N113
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Computer Laboratory01/ 002 ,COMP6466_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Tuesday,15:00,17:00,07/28/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Computer Laboratory01/ 003 ,COMP6466_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Wednesday,13:00,15:00,07/29/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Computer Laboratory01/ 004 ,COMP6466_S2 Computer Laboratory01/ 004,Computer Laboratory,Computer Laboratory,Friday,13:00,15:00,07/31/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Lecture01/ 001 ,COMP6466_S2 Lecture01/ 001,Lecture,Lecture,Monday,11:00,12:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 102,_John Dedman Building Room 102
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Lecture02/ 001 ,COMP6466_S2 Lecture02/ 001,Lecture,Lecture,Tuesday,14:00,15:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
COMP6466_S2,Algorithms,COMP3600_S2^COMP6466_S2 Lecture03/ 001 ,COMP6466_S2 Lecture03/ 001,Lecture,Lecture,Friday,12:00,13:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
COMP6490_S2,Document Analysis,COMP4650_S2^COMP6490_S2 Computer Laboratory01/ 001,COMP6490_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Wednesday,16:00,18:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6490_S2,Document Analysis,COMP4650_S2^COMP6490_S2 Computer Laboratory01/ 002 ,COMP6490_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Thursday,14:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6490_S2,Document Analysis,COMP4650_S2^COMP6490_S2 Lecture01/ 001 ,COMP6490_S2 Lecture01/ 001,Lecture,Lecture,Monday,14:00,15:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
COMP6490_S2,Document Analysis,COMP4650_S2^COMP6490_S2 Lecture02/ 001 ,COMP6490_S2 Lecture02/ 001,Lecture,Lecture,Wednesday,11:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ENGN T,_Engineering Theatre
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 001,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Tuesday,12:00,14:00,07/21/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 002,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Tuesday,14:00,16:00,07/21/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 003,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Tuesday,16:00,18:00,07/21/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 004,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 004,Computer Laboratory,Computer Laboratory,Wednesday,09:00,11:00,07/22/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N113,_Computer Science and Information Technology Building Room N113
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 005 ,COMP6710_S2 Computer Laboratory01/ 005,Computer Laboratory,Computer Laboratory,Wednesday,13:00,15:00,07/22/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 007,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 007,Computer Laboratory,Computer Laboratory,Thursday,09:00,11:00,07/23/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 008,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 008,Computer Laboratory,Computer Laboratory,Thursday,11:00,13:00,07/23/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Computer Laboratory01/ 009,COMP6710_S2 Computer Laboratory01/ 004,Computer Laboratory,Computer Laboratory,Thursday,16:00,18:00,07/23/2015,"29-35, 38-39, 42",0000000000000000000000000000111111100110010000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Lecture01/ 001 ,COMP6710_S2 Lecture01/ 001,Lecture,Lecture,Tuesday,10:00,12:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CHEM T1,_Chemistry Theatre 1
COMP6710_S2,Introduction to Software Systems,COMP1110_S2^COMP1140_S2^COMP1510_S2^COMP6710_S2 Lecture02/ 001 ,COMP6710_S2 Lecture02/ 001,Lecture,Lecture,Friday,10:00,11:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CHEM T1,_Chemistry Theatre 1
COMP6720_S2,Art and Interaction in New Media,COMP1720_S2^COMP6720_S2 Computer Laboratory01/ 001 ,COMP6720_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Thursday,14:00,16:00,08/06/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,Peter Karmel 2.28 (Lab 1),_Peter Karmel 2.28 (Lab 1)
COMP6720_S2,Art and Interaction in New Media,COMP1720_S2^COMP6720_S2 Computer Laboratory01/ 002 ,COMP6720_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Thursday,16:00,18:00,08/06/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,Peter Karmel 2.28 (Lab 1),_Peter Karmel 2.28 (Lab 1)
COMP6720_S2,Art and Interaction in New Media,COMP1720_S2^COMP6720_S2 Computer Laboratory01/ 003 ,COMP6720_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Thursday,14:00,16:00,08/06/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,Peter Karmel 2.29 (Lab 2),_Peter Karmel 2.29 (Lab 2)
COMP6720_S2,Art and Interaction in New Media,COMP1720_S2^COMP6720_S2 Computer Laboratory01/ 004 ,COMP6720_S2 Computer Laboratory01/ 004,Computer Laboratory,Computer Laboratory,Thursday,16:00,18:00,08/06/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,Peter Karmel 2.29 (Lab 2),_Peter Karmel 2.29 (Lab 2)
COMP6720_S2,Art and Interaction in New Media,COMP1720_S2^COMP6720_S2 Lecture01/ 001 ,COMP6720_S2 Lecture01/ 001,Lecture,Lecture,Tuesday,13:00,15:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 102,_John Dedman Building Room 102
COMP6720_S2,Art and Interaction in New Media,COMP1720_S2^COMP6720_S2 Lecture02/ 001 ,COMP6720_S2 Lecture02/ 001,Lecture,Lecture,Monday,16:00,17:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,JD 102,_John Dedman Building Room 102
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 001,COMP6730_S2 Computer Laboratory01/ 013,Computer Laboratory,Computer Laboratory,Tuesday,09:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 002,COMP6730_S2 Computer Laboratory01/ 016,Computer Laboratory,Computer Laboratory,Tuesday,14:00,16:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 003,COMP6730_S2 Computer Laboratory01/ 005,Computer Laboratory,Computer Laboratory,Tuesday,16:00,18:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 004,COMP6730_S2 Computer Laboratory01/ 006,Computer Laboratory,Computer Laboratory,Tuesday,16:00,18:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N113,_Computer Science and Information Technology Building Room N113
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 005,COMP6730_S2 Computer Laboratory01/ 017,Computer Laboratory,Computer Laboratory,Wednesday,11:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N113,_Computer Science and Information Technology Building Room N113
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 006,COMP6730_S2 Computer Laboratory01/ 008,Computer Laboratory,Computer Laboratory,Wednesday,11:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 007,COMP6730_S2 Computer Laboratory01/ 009,Computer Laboratory,Computer Laboratory,Wednesday,15:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 008,COMP6730_S2 Computer Laboratory01/ 003,Computer Laboratory,Computer Laboratory,Thursday,11:00,13:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N115/N116,_Computer Science and Information Technology Building Room N115/N116
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 009,COMP6730_S2 Computer Laboratory01/ 011,Computer Laboratory,Computer Laboratory,Thursday,14:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 010,COMP6730_S2 Computer Laboratory01/ 012,Computer Laboratory,Computer Laboratory,Thursday,16:00,18:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 011,COMP6730_S2 Computer Laboratory01/ 007,Computer Laboratory,Computer Laboratory,Friday,09:00,11:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N112,_Computer Science and Information Technology Building Room N112
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 012,COMP6730_S2 Computer Laboratory01/ 014,Computer Laboratory,Computer Laboratory,Friday,09:00,11:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N113,_Computer Science and Information Technology Building Room N113
COMP6730_S2,Programming for Scientists,COMP1730_S2^COMP6730_S2 Computer Laboratory01/ 013,COMP6730_S2 Computer Laboratory01/ 015,Computer Laboratory,Computer Laboratory,Friday,09:00,11:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CSIT N114,_Computer Science and Information Technology Building Room N114
